"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Pias3",1119.77782556147,-0.186307953451517,0.131399887948284,2.00770774283711,0.156501628149634,0.475681587566537
"Has1",1.3034769443673,3.84249147038077,2.89895350765017,2.00764406542584,0.156508198482594,NA
"Fus",4126.39163252103,-0.343360919217109,0.239916823267399,2.00743197036877,0.156530085036328,0.475681587566537
"Taok2",2876.35316510013,0.144126056101264,0.101698559686956,2.00741532623299,0.156531802728321,0.475681587566537
"Arnt",891.741231063228,-0.237954337005482,0.167636104837254,2.00738256667171,0.156535183611417,0.475681587566537
"Knl1",487.043144526959,-0.470877759694866,0.325907904499049,2.00588073831564,0.156690265841523,0.475914499593006
"Birc3",141.029783778929,0.730801846853378,0.497871652486121,2.00417025610268,0.156867106840625,0.475914499593006
"Gucy1a1",334.646934385808,-1.38237808519534,0.862569407819584,2.00412544947693,0.156871742294351,0.475914499593006
"Mboat1",304.962144558903,-0.399586203298482,0.279117239404697,2.00390167121408,0.156894895526229,0.475914499593006
"Sema6b",23.4797480451722,1.59930389084988,1.0209244855631,2.00332510492294,0.15695456788924,0.475914499593006
"Rybp",969.162646904226,-0.406760010580218,0.285387311351694,2.00301536512319,0.156986635400902,0.475914499593006
"Fkbpl",142.911572152902,0.360606132622653,0.254241823719751,2.00296588261966,0.15699175903827,0.475914499593006
"Eif1a",3085.24147696813,0.222792236971906,0.157011947647592,2.0026706922996,0.157022328299233,0.475914499593006
"Maff",437.331564642108,0.46186921725839,0.320086364004112,2.00260252756387,0.157029388250956,0.475914499593006
"Anks1b",62.0071725176509,1.2429224098447,0.818651467317682,2.00212844941841,0.157078499410351,0.475914499593006
"Ar",6.17311880444005,1.60617609509627,1.11106478095693,2.00190006778523,0.157102164370914,0.475914499593006
"Cpeb4",532.59545545763,0.26977872556892,0.190550680772219,2.00169452003762,0.157123466743693,0.475914499593006
"Mettl5",251.197565923828,-0.261108956536857,0.184378585689618,2.00153290438485,0.157140218427153,0.475914499593006
"Ift172",406.319408356342,0.26880894297652,0.189690964424902,2.00133693870532,0.157160533261082,0.475914499593006
"Lrrfip1",2579.69798845828,0.403633057729593,0.283166378839451,2.0012847107743,0.157165947987165,0.475914499593006
"Usf3",515.39108263609,-0.324704857802499,0.228212205799524,2.00105276018411,0.157189998006185,0.475914499593006
"Chst2",928.283015898265,-0.248905780006983,0.175754212951871,2.00099787774741,0.15719568915618,0.475914499593006
"Pycard",13.5322360339197,0.912312683800202,0.643524044785518,2.00022272255531,0.157276095529973,0.476053922184105
"Cd164",7288.68691595824,0.208662798788907,0.14732437692341,1.99936090757929,0.157365545962186,0.476215784900182
"Zfp12",157.13395537727,-0.2908502275443,0.205655554203571,1.99876956803888,0.157426956373349,0.476215784900182
"Hspbap1",158.245942686724,-0.337244730474476,0.237886594975618,1.99871456143082,0.157432670175921,0.476215784900182
"Igf1",873.079674307131,-1.61516887461814,1.02306685327826,1.99818733135228,0.157487448077659,0.4762775137521
"Ndufab1",722.456384544122,-0.250256773011039,0.176623505413542,1.9977775380036,0.157530039561137,0.476302369233837
"Plppr3",9.85773245689629,-1.04856976881153,0.74213804679691,1.99668697217681,0.157643450306853,0.476541293826803
"LOC103693683",3.72393230736208,2.2338565126994,1.52917468932842,1.99589158604188,0.157726223106277,NA
"Cds1",18.4117418095495,0.784936302949539,0.553731683587403,1.99464255582114,0.157856304677697,0.477080657343259
"Dynlrb1",3085.63958390143,0.234370982010337,0.165379297057128,1.99406804641085,0.157916178529708,0.477157541623674
"Mtx1",788.454810404747,-0.200873680617103,0.142140621743314,1.99300359179333,0.158027181450315,0.477388849652717
"Myl4",29.3919994355138,0.894182643109496,0.630393755917941,1.99205695060106,0.158125973173462,0.477562888607037
"Pcdhb3",50.5613465437748,-0.517195294438028,0.36627378014876,1.99179119773964,0.158153719839626,0.477562888607037
"Ccs",737.601178569168,0.411324592396275,0.287034655715518,1.99069056949487,0.158268692973798,0.477805943036584
"Tmem150b",1.81078033464477,3.19981586778992,2.1745195377786,1.99039263519437,0.158299831949745,NA
"Cox4i1",3824.35839458454,0.196419357683572,0.139185151298787,1.98893338025775,0.158452448512576,0.478256497285724
"Irf3",1184.32151608962,0.314882781891597,0.222436866295211,1.98819977043533,0.158529236519811,0.478384065865639
"Rps27a",10280.6298108849,-0.170752921969236,0.121110290800192,1.98664208979626,0.158692421663021,0.478772237532001
"LOC108348250",216.467893713338,0.54015483867551,0.376908006198738,1.98581021445491,0.158779648565152,0.478931125417352
"Gjb2",143.354011494499,1.59816584752078,0.928600748157834,1.9832096057826,0.15905268944164,0.479566225666079
"Xpr1",259.685190597778,0.288408428681288,0.20466712953877,1.98314430063576,0.159059552778879,0.479566225666079
"Cep250",293.575931658538,-0.318093632601491,0.224786887689142,1.98281631948215,0.159094027523055,0.479566225666079
"Tubg2",104.544399789318,0.528487624298071,0.370498392444087,1.98235737491297,0.159142282368548,0.47960735249695
"Wdr11",922.358660175455,-0.203553870913078,0.144527489751941,1.98193253567781,0.15918696612463,0.47963770158491
"Cfap100",536.783173837039,0.511105490195566,0.355855220531783,1.98033231321426,0.159355402647588,0.480040829236442
"Gnai2",17586.8675375175,0.180453416270276,0.128072784407237,1.97942557723148,0.159450934094969,0.480224210770263
"Ints10",765.214859781963,-0.170438068510144,0.121121464750146,1.97900244351277,0.159495536724485,0.480254161753842
"Gpatch4",229.765810484271,-0.352108554063576,0.249262284688483,1.97839792224546,0.159559284109199,0.480341733630494
"Zfp267",220.701767529041,-0.334724893209863,0.237755240744656,1.97792740474624,0.159608920738716,0.480386797279841
"Crnn",2.80773211865493,-2.4133819903817,1.65933048413265,1.97744371939356,0.159659964823333,NA
"Znf354b",25.2706392968083,-0.636844344498845,0.452295611255407,1.97622532808712,0.159788626010645,0.480744489216432
"PVR",1390.22537622616,-0.616342047659486,0.418440274588865,1.97614464068954,0.159797150705844,0.480744489216432
"Aip",793.461092443418,0.279004568509458,0.197596895998922,1.97570209284336,0.159843915491028,0.480761659086409
"Kdm1a",1371.81913800733,-0.206997962439767,0.147157505849425,1.97543405691248,0.159872246883898,0.480761659086409
"Anapc10",372.971363641099,-0.220092194799725,0.156598246876766,1.97295127147359,0.160134949305436,0.481447166961472
"Nynrin",1028.11669647643,-0.294857260668392,0.209688941566288,1.97242750770685,0.16019043130543,0.481469545885876
"Tspan11",14.7561433580071,-1.67625709216122,1.05476288134074,1.9720469583445,0.160230756420549,0.481469545885876
"Pogz",872.661511880082,-0.247473377464769,0.176032528917339,1.97189719308901,0.160246629546486,0.481469545885876
"LOC102550851",182.171070964908,-0.499672851481883,0.350882335463445,1.9705704351919,0.160387326506902,0.481787813441608
"Man2a2",2219.52629381854,-0.287106538525037,0.203453290790577,1.97002250883071,0.160445472799879,0.481793412846354
"Rfc4",285.010806134366,-0.487390193344672,0.341479880186617,1.96989762924865,0.160458728461133,0.481793412846354
"Chek1",265.898210920255,-0.643978102397722,0.439960669283678,1.96724078704794,0.160741041670907,0.482536528256879
"LOC100912498",86.4570058108311,0.509304336120694,0.35988993783417,1.96662281199057,0.160806788157995,0.482629340157101
"Stard6",35.5115109795058,0.679571093836978,0.479957914416923,1.96579389291848,0.160895025155051,0.482789598002067
"Lzts3",339.642056950882,0.266290529742585,0.189668408344902,1.96539856412878,0.160937126653936,0.482811379961807
"Erbb4",16.3476336343694,-0.846981474513627,0.603958119364072,1.9646971659101,0.161011854668146,0.482892031031085
"Esco2",272.353939135672,-0.588131446520678,0.405789871893874,1.96428093061303,0.161056219699342,0.482892031031085
"Tcf20",1075.26268926175,-0.211848500544234,0.150923528037979,1.96416522279377,0.16106855505706,0.482892031031085
"Llph",459.077569188131,0.723376588447156,0.485936977624561,1.96353953473194,0.161135276955412,0.482958311875289
"Naa50",931.679022830624,-0.363435787990353,0.256305508536683,1.96330430860813,0.161160369063386,0.482958311875289
"Alpk3",5.12336391734124,2.98678387848072,2.01862239474639,1.96282688608968,0.161211310511179,0.482996282896019
"Med1",1725.26203627295,-0.188485856179585,0.134456342171083,1.96251687854611,0.161244398448501,0.482996282896019
"Ctbp2",796.889237215757,-0.30822739989754,0.219343684085138,1.96213569466073,0.16128509384183,0.482996282896019
"Luc7l",936.636467824064,-0.223392099505348,0.159128213425804,1.96187939778224,0.161312462816106,0.482996282896019
"Dnajb1",1325.60281065558,-0.229645517331436,0.163542561154238,1.96115705556873,0.161389627507402,0.483022162642237
"RGD1306556",416.109048206193,-0.770015229468251,0.528757533630609,1.96060251709015,0.161448895011176,0.483022162642237
"Fbn1",5308.15971794548,0.332492073778402,0.23723863421744,1.95979409303598,0.161535341556658,0.483022162642237
"Fam104b",185.24156720542,0.313119062311888,0.223485157771714,1.959446311447,0.161572546836931,0.483022162642237
"Sfrp1",298.536926707265,1.27310508146008,0.856340386806423,1.95934121240754,0.161583792135818,0.483022162642237
"LOC103693480",1142.8470841038,-0.261360687885512,0.186179838135809,1.95903399828057,0.161616668293455,0.483022162642237
"Ctsc",40.8628980429169,-1.11082651543281,0.786755075059043,1.95882448840393,0.161639093121026,0.483022162642237
"Dnaja3",1039.26666694036,0.154995087023011,0.110730154814266,1.95863539091239,0.161659336161855,0.483022162642237
"Pnrc1",825.136207211439,0.829964122541822,0.546542021757494,1.95799466730901,0.161727947645441,0.483022162642237
"Ankrd55",11.0020289944747,1.67400301651052,1.16881871999649,1.95798735131496,0.161728731265813,0.483022162642237
"Arhgap6",288.910366503336,-0.359289505153688,0.256481362779526,1.95779228339006,0.161749626701672,0.483022162642237
"Ptpra",2222.52219112489,0.325547176115884,0.230357105967543,1.95778553074443,0.161750350091893,0.483022162642237
"Abca16",8.53025706774366,1.68944454927633,1.16293507247442,1.95756240091801,0.161774255381585,0.483022162642237
"Cdca7l",102.965546424066,-0.623839324057025,0.43477428237648,1.95674136949726,0.161862252298218,0.483180790628266
"Rccd1",32.6031016174028,0.663753468191367,0.470728987874006,1.95477253334222,0.162073491746149,0.48357501234048
"Msl1",2229.44493907386,-0.181148947852859,0.12952559287013,1.95455603367911,0.162096739513266,0.48357501234048
"Vps36",687.72876397001,0.214040784967258,0.153032368337163,1.95449073274595,0.162103752284276,0.48357501234048
"Nadk",2249.49306591395,0.29923041320675,0.213311447053441,1.95421000550559,0.162133903971557,0.48357501234048
"Dhtkd1",331.885774011755,0.403855549007249,0.285289879017149,1.95267800451188,0.16229856229277,0.483961949148033
"Utp25",490.115791645428,-0.253104686077209,0.180933910918341,1.95144630359354,0.162431082961462,0.48416010591096
"Dcp2",47.6196025688684,-1.2531208398681,0.869763024141839,1.95098038851558,0.162481243692864,0.48416010591096
"Mphosph10",515.177720387132,-0.223490625191014,0.159820514815816,1.95096256706089,0.162483162713668,0.48416010591096
"Sprtn",506.01398010824,-0.284539810744988,0.203325190426834,1.95076188564899,0.162504773947599,0.48416010591096
"LOC100365810",24.0880790150851,-1.3305392446084,0.893627968436706,1.95001252101228,0.162585501474496,0.484296494826331
"Ifih1",163.518846586086,0.4823248338377,0.339785334273253,1.94912997761355,0.162680634776921,0.48444240165225
"Klhdc7a",12.5754158685439,-1.72167767317783,1.21064726558312,1.94880596395236,0.162715577602475,0.48444240165225
"Dnajc27",272.212426066665,-0.283697663038594,0.202961417078793,1.94834308485243,0.162765511049614,0.48444240165225
"Zdhhc2",172.574248519889,0.76138074807623,0.522703945982052,1.94805060988102,0.162797071034441,0.48444240165225
"Pigh",205.151744112046,0.291409260226905,0.2085864571795,1.94733346861331,0.162874484888576,0.48444240165225
"Unc93b1",416.992489395802,0.648895980807764,0.44548461364297,1.94729565160145,0.162878568319712,0.48444240165225
"Fam25a",28.585968178491,-1.83374192375481,1.24141315856671,1.9466306875531,0.162950389359523,0.48444240165225
"Leng9",352.447648866927,0.338649187563673,0.240896732441887,1.94658864050051,0.162954931967598,0.48444240165225
"Rai2",226.685803568333,0.834434238550913,0.556910425314208,1.94654796276347,0.162959326777464,0.48444240165225
