"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ubtd1",383.564766797472,0.524792977744165,0.196853708943541,7.0795899560906,0.00779668493233766,0.0750059461058291
"Fn1",297556.813426337,1.31613675026798,0.466011796330936,7.07713407371151,0.00780737805375979,0.0750568020375993
"Arhgef10l",843.77607736735,0.55499610721664,0.207423368225895,7.07215903129102,0.00782908579574602,0.0752134041636998
"Atp10a",1204.09380127201,-1.15092229548313,0.42778558887409,7.05628713768152,0.0078987535137541,0.0758302187260957
"Aoc3",2548.97922241543,-1.35657398276021,0.501145670003902,7.04952970957964,0.00792860651847652,0.076064212639593
"Enpp2",675.596629926839,1.88358502084308,0.676637390519642,7.04362369201023,0.00795479264319775,0.0762627289177287
"Pitx2",10.5866392647439,-4.45742424214705,1.62373299522296,7.03906195847711,0.00797507900625154,0.0764044491130323
"LOC108348102",55.4039646966866,-1.58180877376513,0.572272873065291,7.03588862223456,0.0079892222633081,0.0764871610063745
"Ctxn1",274.317627698332,1.26348320975098,0.463760055377508,7.02055188093979,0.00805793911775629,0.0770918751431378
"Tslp",45.5100341149551,-1.57561309581302,0.5775806685608,7.0101138959507,0.00810505236885834,0.0774892127992366
"Slitrk6",4.43015092698607,-4.57915426964968,1.74236024936223,7.00427748077245,0.00813151854008808,0.0776887407938767
"Ldb2",169.322129247888,-1.53032034972239,0.544228858137262,7.00237568467747,0.00814016162549893,0.0777029110422517
"Kctd3",1000.46422657285,-0.50712011811271,0.191041236720291,7.00148857515552,0.00814419648224148,0.0777029110422517
"Emilin1",9347.32533508296,1.02615101633982,0.373673446918914,6.99857605911684,0.00815745792320837,0.0777759827541061
"Ifitm1",58.1388960625699,-2.10158300553664,0.727131906057568,6.99687782259329,0.00816520062737868,0.0777963727585936
"Il17rb",8.19389459311281,-3.41864653819975,1.28087721162407,6.99269648269383,0.00818429650672068,0.0779134783670649
"Ctbp2",729.759882050101,-0.480139921903853,0.181175481812009,6.9902465072055,0.00819550658901377,0.0779134783670649
"Gys1",3919.36457484917,0.575529716374168,0.216789237699683,6.98948461002627,0.00819899591868152,0.0779134783670649
"Acacb",29.5073652274063,1.49922731981491,0.558156098887873,6.98927813615542,0.0081999417875149,0.0779134783670649
