"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Rpap2",235.647368067202,0.37342325082054,0.216411984678713,2.97040970896605,0.0848003750850543,0.588004556824484
"Zfp518b",541.906938102639,0.324356405077856,0.188101725694836,2.96649965498302,0.0850056027968087,0.589139514984725
"Epha7",185.121766365482,-0.604477794803295,0.344558069970859,2.96476684477511,0.0850967248069976,0.589482930026002
"Tsc22d3",1054.50173459735,0.555184012086247,0.320114536275244,2.96250573797938,0.0852157868393912,0.590019461612582
"Pcsk2",24.8682088254229,-1.87878530668471,1.04848356517134,2.96138236494281,0.085275006739288,0.590124904547148
"Fat3",95.1968011360278,0.777003361782346,0.449488732117632,2.96063841813688,0.0853142492469431,0.590124904547148
"B3glct",967.639093743203,0.254064222049003,0.147640341762725,2.95817807274729,0.0854441693704501,0.590712465385639
"Cbl",929.166619673171,0.286533555355167,0.166494337930224,2.95700475200074,0.0855062026761505,0.590712465385639
"Pik3ip1",102.189750822644,1.04365339173518,0.596582541751821,2.95651389994121,0.0855321684080209,0.590712465385639
"Eif2s3",4624.46936375359,0.459169501447084,0.265143180319896,2.95555260798831,0.0855830447945433,0.590712465385639
"Trpm3",32.7299806081554,-2.00874326840774,1.12039178446854,2.95352383876168,0.0856905249094747,0.590712465385639
"Gsn",3378.46190654973,-0.352238216380178,0.203911481535716,2.95316746532633,0.0857094199310127,0.590712465385639
"Hook2",151.29976606247,-0.571271473853643,0.330031060689098,2.9529478474826,0.085721066376649,0.590712465385639
"Rai14",4764.36956343894,0.373853315052207,0.216156999744473,2.95273306696632,0.0857324579523023,0.590712465385639
"Armcx2",3280.85094991579,0.331950661246224,0.192656385478787,2.95124535172064,0.0858114086922464,0.590969293470643
"Wdr34",279.922005819438,0.39940616733639,0.232179255755471,2.94802431986897,0.0859826135120635,0.591860902718961
"Kcnab2",87.6415907996652,-0.681963807172292,0.390631183342067,2.94345604686342,0.0862260612446762,0.593248689204031
"Arhgap24",636.372188356198,-0.497370239145463,0.28575523425467,2.94230551123069,0.0862874919321634,0.593383431424868
"Trpc1",80.9000630948436,0.735966862480903,0.420125210867858,2.9409749796972,0.0863585922285829,0.593584506932285
"Akr7a2",762.966659467622,-0.284546176435138,0.165763984634159,2.93983430993808,0.086419597266261,0.593716031606386
"Atxn1",195.277904157354,0.715703536705739,0.415743166084931,2.93738484407831,0.0865507567217075,0.594329167222185
"Lmx1a",41.4928745582805,-1.6113107552585,0.831400401768965,2.9364925445155,0.0865985894528079,0.594369795953928
"Arl4c",243.053101524982,-1.18277029170786,0.677406334724088,2.93461482459064,0.0866993402557762,0.594509717657603
"Arl11",3.70519204210829,-2.49277969446688,1.44833024841191,2.93454987133404,0.0867028276527449,0.594509717657603
"Calm3",885.707001855168,-0.328311351105244,0.191482920130518,2.93298024330203,0.0867871485425885,0.594588223021474
"Nr2f6",1004.05662925715,0.295153292233564,0.172193164117194,2.93277576430729,0.0867981397499613,0.594588223021474
"Adamts6",849.068253214329,0.564436598953516,0.326024104208104,2.93109801153419,0.086888379678426,0.594800563386994
"Zfp354c",192.675808246535,0.697867456290233,0.4042299383144,2.92972946664256,0.0869620637136922,0.594800563386994
"Sgpp1",559.237753314544,-0.279853691460696,0.163395443507846,2.9297042145496,0.0869634239510331,0.594800563386994
"Gins1",194.099894114531,-1.01552566030665,0.586273301352846,2.92908245676685,0.0869969230228933,0.594800563386994
"Zmynd15",30.2798003147518,-1.4188214455107,0.778580614995223,2.92776443738072,0.0870679814958576,0.594859035080625
"Osbp",1771.4563245389,0.286910922552175,0.167443700392918,2.927110116382,0.087103281292279,0.594859035080625
"Aldh9a1",3708.42046147243,-0.259834488401729,0.151640317172477,2.92659046394832,0.0871313269296514,0.594859035080625
"Adcy2",331.406924303365,-0.5246519261575,0.30600388313341,2.92439624157583,0.0872498569560633,0.595381603290172
"Cald1",31007.3689890989,0.472318769345097,0.273310883978501,2.92240473706784,0.087357587508786,0.595830010040686
"Eef2k",990.464287921855,-0.306475208476563,0.178918579120413,2.91932887919667,0.0875242594030889,0.596679806892212
"F11r",7.83028673860098,-1.52301028091678,0.889686544515525,2.91732760661865,0.0876328875452839,0.597133275056283
"Klf5",962.302823796904,0.585247419201594,0.341045718271216,2.91649346856478,0.0876782072818375,0.597155129325868
"Isy1",677.470877763286,-0.379224420602152,0.221162990035641,2.91274283157563,0.087882297930372,0.598257793880305
"Mib2",715.39131491998,0.451220215577698,0.263938032914276,2.91164115968773,0.0879423430736573,0.598379282526133
"Krt17",419.266583942251,3.1446560199619,1.57378766082594,2.91045427034361,0.0880070826224145,0.598532581096325
"LOC103690129",76.5283867209634,0.706816899842618,0.40764308544037,2.90873404010321,0.0881010052254097,0.598871366301088
"Lmbr1l",164.283933269846,-0.459719118924826,0.26926385576024,2.90736604363297,0.0881757737961709,0.598871366301088
"Slc6a17",106.214381792406,-0.501523436846308,0.293565968895764,2.90722297021497,0.0881835975202167,0.598871366301088
"Ttc13",1780.43653303972,0.265286720679635,0.15555332539728,2.90450641580699,0.0883322904596618,0.599341037929299
"Dhodh",277.919118696039,-0.575005840201575,0.334687419052668,2.90441516630956,0.0883372897935286,0.599341037929299
"Fam177a1",418.154751816165,0.356217868891608,0.208782605445445,2.90302737677223,0.0884133611511385,0.599570282698777
"N6amt1",191.495878769519,-0.511719445821181,0.299126462739342,2.90150570425823,0.0884968528819058,0.599821475482346
"Fnbp1",373.850251422151,-0.364544925720729,0.21370737657568,2.89973075100882,0.088594349709036,0.599821475482346
"Szrd1",3246.74777435296,-0.239395017588382,0.140521975226784,2.89861237172904,0.0886558412145519,0.599821475482346
"Cyb5r1",1510.82995381292,0.34232658854964,0.200119227285089,2.89853206209905,0.0886602586343035,0.599821475482346
"Esd",910.258358015676,-0.296435165654162,0.173932580181059,2.89850213230075,0.088661904979619,0.599821475482346
"Tnr",2.74887708684084,3.84656762092928,1.96882599410258,2.89782647987953,0.0886990793415457,NA
"Slc8a3",33.3244894824113,0.909216737179636,0.53009381128497,2.89567442071753,0.088817598185166,0.600588241423774
"LOC691141",2.10675640920953,-3.42187221727888,2.02564333477042,2.89478850605389,0.0888664374135878,NA
"Pcdhgb5",169.177538048425,0.444920278032999,0.26111934983555,2.89374417919606,0.0889240470753223,0.601021443054371
"Ptgs2",748.319404445724,-0.818552785567589,0.458570667817653,2.89029483672742,0.0891146158869231,0.602022512280405
"Tmem164",1107.40222434462,-0.306263431617989,0.179976452760315,2.88941119740451,0.0891635062903234,0.602025771380638
"Akap9",470.926365252895,0.486207819962316,0.285499564100677,2.88794671672886,0.08924459780765,0.602025771380638
"Kcnn3",5.35085784950231,-1.91487247957434,1.12661104701106,2.88736382770151,0.0892768959021423,0.602025771380638
"Mcub",86.0156979489079,-0.836302119228536,0.489513782744288,2.88721901072531,0.0892849222294416,0.602025771380638
"Ikbip",1677.91605405061,0.298239451001877,0.175211128845324,2.88518085071358,0.0893979681313788,0.602435319836894
"Tnfrsf11b",3589.02100126363,0.524458079467967,0.307749092681425,2.88459247539453,0.0894306310477195,0.602435319836894
"B4galnt3",28.9584679400512,1.65563773635014,0.942917125599706,2.88317947028474,0.0895091251256567,0.602677775062589
"Tlr7",6.51223597896812,-1.80608278351487,1.06516558187227,2.88011729747649,0.0896794889415272,0.603259037528914
"Ndc80",821.775886820812,-0.834291147742374,0.480453746474246,2.88009843272029,0.0896805395705889,0.603259037528914
"Lysmd1",157.738674848611,0.379578196334683,0.223666171987821,2.87615291766593,0.0899005696163719,0.604452383670059
"Ppic",4422.27072380135,0.410883486865847,0.241089472539988,2.8740694985047,0.0900169921295929,0.60492888319212
"Galk2",717.356471352037,-0.338306385783733,0.198883744269788,2.8720168125441,0.0901318572435877,0.60492888319212
"LOC103689996",51.8549986967952,-0.763052017967403,0.447385706432699,2.87138550860523,0.0901672159984224,0.60492888319212
"Pkmyt1",529.507707873826,-0.871877906119856,0.509265003851218,2.86911216994334,0.0902946683522673,0.60492888319212
"Mpdu1",761.954275929361,-0.277017960016446,0.16343838436749,2.86903008759496,0.090299273868333,0.60492888319212
"Rhoc",5551.38865941318,-0.363958582352681,0.213420233517971,2.86898666162458,0.0903017105367653,0.60492888319212
"Pip4k2b",2067.73413375135,-0.246111049787137,0.145150647556075,2.86891804652933,0.0903055607340242,0.60492888319212
"S100a4",12135.4219857269,-0.5716966353968,0.336280554697367,2.86839894716391,0.0903346947170855,0.60492888319212
"Dock11",321.939175852862,-0.425136690481559,0.250247970087169,2.86740069669241,0.0903907492937385,0.60492888319212
"Ctnnd2",74.9340067209192,1.01875377401691,0.564167154726813,2.86662280294944,0.0904344563867327,0.60492888319212
"Nipa2",1024.76511045374,-0.248244236759852,0.146547385391455,2.86651157969294,0.0904407075012196,0.60492888319212
"Aanat",1.64568910398697,4.15821264067418,2.53742481601681,2.86512690253706,0.0905185702036003,NA
"Tbx3",276.058916164571,-0.498652489351913,0.294016934758934,2.86363190135607,0.0906027182944677,0.60570776281186
"Cmahp",2.85603695399817,-2.88759492695778,1.72740985874789,2.86292412131095,0.0906425862261472,0.60570776281186
"Srgap1",269.074195610916,0.371695824363701,0.219325506953076,2.85911227096166,0.0908576283428364,0.606858710646764
"Diaph1",1544.49429981033,-0.447307035599328,0.263544696647787,2.8577040801859,0.0909372101886699,0.606858710646764
"Pik3ap1",32.2524099127353,-0.910198967715622,0.535138523225152,2.8573736932194,0.0909558924831557,0.606858710646764
"LOC680910",4.27260788618831,-4.44625298713348,2.10281365619086,2.85684123888141,0.090986009790904,0.606858710646764
"Txndc5",12448.0010292882,0.339973728319441,0.200339549951484,2.85437937752748,0.0911254013074828,0.607121703666837
"Faap24",86.1846513329645,-0.523059967176287,0.309170075664308,2.85375130851455,0.0911609999195559,0.607121703666837
"Tspan18",3210.43092495175,0.275289060014382,0.162653353792436,2.853637722074,0.0911674395497122,0.607121703666837
"Mmp19",2198.67689544802,-0.352248040095671,0.207708237727681,2.85312168830043,0.0911967016086292,0.607121703666837
"Foxc2",133.910129967973,-0.630905490227658,0.366496164296608,2.85205762890501,0.0912570720459071,0.607238517884075
"Stk38l",831.531065251933,-0.630134980589261,0.371822557462604,2.85008141579311,0.0913693095743258,0.607545855439939
"Wee1",553.954745471056,-0.526243678134008,0.31050223960236,2.84928306584331,0.0914146937571435,0.607545855439939
"LOC108348145",84.4789887491256,-0.490311506540204,0.290107528231409,2.84898234774425,0.0914317951698752,0.607545855439939
"Sars",5011.2460505047,0.303218579544853,0.179192346012309,2.84516571002864,0.0916491440916203,0.608527887426052
"Tspyl5",172.548479539533,0.632367457752049,0.371773644931357,2.84488041037903,0.0916654137899893,0.608527887426052
"Myo7a",9.59477244873874,-1.51535366201455,0.88436373922154,2.84410856881983,0.0917094450944352,0.608535297818948
"Syk",5.31511015945298,-3.21780871281776,1.82682616295446,2.84228942836566,0.0918133126430548,0.608540429292026
"Nr2f1",175.812882041837,-0.850794060516456,0.493570946151953,2.84122435609251,0.0918741844264613,0.608540429292026
"Etnk1",680.614800500492,-0.354159266442479,0.20985888896395,2.8410284185338,0.091885387565497,0.608540429292026
"Scamp5",127.666931891543,0.823983596672158,0.468279205619958,2.8408681022936,0.0918945550850832,0.608540429292026
"Dpy19l1",2028.08527419266,-0.332714756642086,0.197235650950377,2.83852920399804,0.0920284156332728,0.608540429292026
"RGD1563578",1.8386675425505,-4.25184010149448,2.59831734978307,2.83841035486612,0.0920352232964721,NA
"Xylb",431.500951887114,0.527869169863304,0.31134216642949,2.83831286694758,0.0920408078005059,0.608540429292026
"Tmem229b",31.7010931460334,-1.28410536026831,0.753784849249874,2.83813630367585,0.0920509229991773,0.608540429292026
"Shld2",131.999724888757,0.488754086169544,0.289104836534486,2.83750850484336,0.0920868989815112,0.608540429292026
"Gprin2",7.68876306463258,1.71817685825502,1.00386392916357,2.83734175622249,0.0920964570705703,0.608540429292026
"RGD1560455",178.300709970251,-0.559934023439624,0.327717486019924,2.83574793735306,0.0921878697290633,0.608820203770588
"Cfap410",370.074400142052,-0.370578307667062,0.219816365983314,2.834204893614,0.0922764641335016,0.608820203770588
"Rasgrp2",27.9967068642791,-0.820071039247628,0.486190249303873,2.83158795017746,0.0924269284359771,0.608820203770588
"Cdcp1",8.11911719948598,2.46327775350513,1.42039016442953,2.83123880474684,0.0924470231202491,0.608820203770588
"Mvd",662.358434714688,0.595639311859067,0.350516531760578,2.83056167757647,0.0924860079687884,0.608820203770588
"Zfp64",610.405718853204,0.334844454461616,0.198802404609816,2.83047075796803,0.0924912439250692,0.608820203770588
"Pappa2",200.152806246447,0.770604747450966,0.452410431073306,2.83045525995402,0.0924921364701077,0.608820203770588
"Acp4",8.55134798479133,1.9337500537251,1.14721950964108,2.8302455292019,0.0925042159795984,0.608820203770588
"Prtfdc1",540.50455809365,0.288438799370188,0.17138530239873,2.82900639792957,0.0925756191361133,0.608820203770588
"Sdk1",394.08417304616,-0.914359098510613,0.534127337446781,2.82780581862772,0.092644857925411,0.608820203770588
"Rpl38",3474.39420929943,0.475002291193208,0.277991749989035,2.82673076513878,0.092706905259922,0.608820203770588
"Xrcc3",73.0622347678767,-0.853970137493911,0.498264042447977,2.82647171909688,0.092721863003837,0.608820203770588
"Braf",424.715400616362,0.342378196201484,0.203289534957222,2.82562840968739,0.0927705752458537,0.608820203770588
"Ttf1",286.420024195816,-0.323115439236597,0.192070267089664,2.82550223449964,0.0927778659191235,0.608820203770588
"Kif1a",55.1297648989048,-0.846394136061466,0.501014723795465,2.82510298189818,0.0928009396950351,0.608820203770588
"Stard8",312.742845152672,0.488598639820026,0.288613939679622,2.8246736244345,0.0928257602645988,0.608820203770588
"Mprip",8772.2998018783,0.306514426969024,0.182189332344372,2.8218257376638,0.0929905754934591,0.609619214284443
"Mterf2",15.727890074626,1.12528869831215,0.661688777303881,2.81955599691859,0.0931221595838918,0.610199733317739
"Apopt1",326.306916431804,-0.317900061305137,0.189234096614306,2.81794261728887,0.0932158154098955,0.610260337194605
"Prss35",1491.04292655344,0.848103313147127,0.469470136189426,2.81722021465838,0.0932577836851614,0.610260337194605
"P4ha1",9773.50083439598,0.364414325123244,0.215474739086186,2.81717315435891,0.0932605183850994,0.610260337194605
"Trpv2",243.537490341953,-0.910377075858846,0.515069510753333,2.81480724262956,0.0933981152644885,0.610878816628435
"Recql4",343.885398127154,-0.81679367466435,0.480845241454997,2.80746911898864,0.0938262925291246,0.613219965663543
"Unc13b",24.1523108955921,-1.12029059506023,0.648021910696179,2.80719125610611,0.0938425476368045,0.613219965663543
"Tyrobp",10.7226539852779,-4.13849565281553,1.8682892428772,2.80555598886763,0.0939382736106236,0.613323606533705
"Magi1",351.847525713886,-0.318046841229928,0.189650544763187,2.80544262827272,0.0939449134972643,0.613323606533705
"Chac1",882.920798847462,0.530310467135049,0.315138506688436,2.80408754834428,0.0940243243297358,0.613559557752257
"Dux4",57.5863093891749,1.09512744929546,0.648072484336517,2.80142853635328,0.0941803609191122,0.614064329568214
"C1r",8286.87911465736,-1.08974248978746,0.619110683028226,2.80129358773743,0.0941882875042924,0.614064329568214
"Ankrd54",286.971194846443,-0.381304246375604,0.227488073286003,2.79913027959349,0.0943154545988558,0.614109631327611
"Cacnb4",2.67925976581317,2.86496477179583,1.71956595021743,2.79884486054109,0.0943322465094532,NA
"Snx33",1588.26860275619,-0.369786466762045,0.220569963667651,2.79883070140335,0.0943330796113171,0.614109631327611
"Tm9sf1",1323.95155656997,-0.306186745790293,0.182733754344048,2.79833519924547,0.0943622392380317,0.614109631327611
"Ntrk2",85.520411535308,-0.675579198004659,0.399475646636504,2.79822936457695,0.0943684687350398,0.614109631327611
"LOC685619",268.587495791466,-0.343105226934684,0.205041413240691,2.79570411854056,0.0945172391458929,0.614795619765487
"Ddhd1",317.23507176701,-0.400996124708126,0.239148057755187,2.79344181986794,0.0946507352274435,0.615381671492503
"Icam1",5730.82725248562,-0.711844924832547,0.415003628297773,2.79104396370289,0.0947924544665433,0.615957342980897
"Cavin2",179.687008503565,-1.2850762926276,0.757449401889729,2.79047433063238,0.0948261551288645,0.615957342980897
"Cldnd1",1204.41345013161,-0.256045286847907,0.153307055231788,2.78589601375657,0.0950974918603036,0.617346207982775
"Mgst1",144.281940922477,-1.32904062453214,0.729833406067272,2.78351934899671,0.0952386794909228,0.617346207982775
"Mmp16",1202.47440853148,0.522364559769303,0.311298384521528,2.78319624117202,0.0952578915784994,0.617346207982775
"Mcm10",432.093445166254,-0.701628811716801,0.417062041639132,2.78259253661324,0.0952937993393185,0.617346207982775
"Vps25",1272.91910182167,-0.32033697055517,0.191611764677116,2.78236998848274,0.0953070400032692,0.617346207982775
"Plcb1",95.5298993497864,0.670945865289013,0.396040073800868,2.78231551531029,0.0953102812296739,0.617346207982775
"Myo1e",946.173774503465,0.478756860511802,0.286366833168654,2.78173677190054,0.0953447246461408,0.617346207982775
"Cdhr4",2.40211946512365,-4.43171837978069,2.608427862913,2.77484397032369,0.0957559874102688,NA
"Sparc",137902.813834993,0.466082175444731,0.27920868586357,2.77400511881498,0.0958061696531948,0.619714584471764
"Ube2ql1",5.09448568127198,1.85139250858716,1.10771269433354,2.77390629974265,0.0958120831483937,0.619714584471764
"Ptdss1",1969.77751431338,0.321790001526131,0.192585234545785,2.77322549533899,0.0958528344044973,0.619714584471764
"Papss2",1375.78758331477,0.3218281381822,0.192803313738287,2.77252248609037,0.0958949345993033,0.619714584471764
"Uck1",487.983510967937,-0.306278473128039,0.183791202403922,2.77195354696711,0.095929020656948,0.619714584471764
"Tnfsf10",2.15167702165664,-3.45813108459681,2.02297602238936,2.77068349113604,0.0960051593647461,NA
"Linc00176",2.01687833792313,-3.36548035152212,2.05489313431294,2.76973501883951,0.0960620623616864,NA
"Rbfox2",1243.78940563793,0.287132987712364,0.172394361404594,2.7678004422207,0.09617823998838,0.620535234117524
"Faslg",7.90528207260583,1.97358994747099,1.19058546132645,2.7675181085246,0.0961952078413779,0.620535234117524
"LOC103689965",342.514378389278,-2.14985875815109,1.23717209069528,2.7665880881422,0.0962511238094662,0.620535234117524
"Erg28",729.251013470826,0.318510535801029,0.191215587613505,2.76642726275242,0.0962607967658657,0.620535234117524
"Cd151",1942.4779379619,-0.305066515826329,0.183256048879993,2.76619347442688,0.0962748600182337,0.620535234117524
"LOC103690013",703.26872083233,-0.75797134761857,0.453534241116556,2.76173536445059,0.0965434609792051,0.621983769507101
"Serf2",6891.76488114759,0.292908140234909,0.176154928409078,2.75928462249361,0.0966914658195722,0.622654398420315
"Pgbd1",1.90332178328684,-4.1554929408997,2.51714176146844,2.75816661739081,0.0967590663264849,NA
"Galnt2",3756.8182068161,-0.391577171209697,0.235390548754742,2.75490474857622,0.0969565907172833,0.623746015315318
"Sacs",383.437120203315,0.473305104931808,0.28461905261875,2.75479121183716,0.0969634739115211,0.623746015315318
"Tmem106a",110.546626663282,-0.949202724850577,0.55606658262431,2.75430518790785,0.0969929452588347,0.623746015315318
"LOC108348123",24.406901795737,0.859547504216525,0.516331607221475,2.751809719139,0.0971444184576612,0.624436923721503
"Sirpa",1482.392383541,-0.331992781351756,0.199438840994092,2.74924544075446,0.0973003370205964,0.625155767536048
"Nelfcd",654.058427712359,-0.284735270561144,0.171611732454923,2.74748186682405,0.0974077278219885,0.625516259451138
"Adh7",5.38494603946328,-2.47329186233319,1.46552076792298,2.74687569561805,0.0974446697551173,0.625516259451138
"App",16416.5744783554,0.492039594498698,0.296155751763632,2.74525723963677,0.0975433782894991,0.625568430602472
"Rgs7bp",43.9119906307683,-0.890658344881435,0.52244723025598,2.74511907476438,0.097551809920922,0.625568430602472
"Angptl4",430.133591695179,-2.27061060083052,1.19202558428769,2.7445729428743,0.097585145873954,0.625568430602472
"Gtf3c3",466.392341696583,0.314140466897304,0.189436148275318,2.74343224238226,0.0976548144375343,0.625597130563896
"Lama2",32.9893104085413,-1.17701996809792,0.702871555004983,2.74305511596121,0.0976778594547578,0.625597130563896
"Hpgd",47.3185239721825,-2.17306765439083,1.22170268558722,2.74163105110695,0.0977649330999608,0.625629273565963
"Hexdc",173.724212567009,-0.440137798245154,0.265433198270499,2.74149420459716,0.0977733049597308,0.625629273565963
"Rad51",572.392772618914,-0.930647871334848,0.551920511234219,2.74027624405335,0.0978478505933478,0.625629273565963
"Ndrg1",1470.601271821,-0.419511201145641,0.250674824045218,2.74008828373367,0.0978593602799229,0.625629273565963
"Tekt2",13.1171937151874,1.54386425324622,0.917491443673638,2.73726829213381,0.0980322188888292,0.626223360239358
"Gabre",25.9222622539308,-1.50066486989722,0.893034566347238,2.73713152733735,0.098040610700379,0.626223360239358
"Moap1",90.621281240582,0.513753153474228,0.309404843314667,2.73364216188827,0.0982549814647627,0.627310057258143
"Oas1b",17.8176518017437,-1.18596534435538,0.713370997378431,2.73274551088176,0.0983101501706937,0.627379806219819
"Adi1",184.803958044979,-0.371860529929812,0.224757230554477,2.7309306426767,0.0984219179473399,0.627810524738317
"Hspa8",27383.3185447004,-0.236990332921786,0.143323019911988,2.72980443858445,0.0984913443790915,0.627970891769567
"Lrp10",5265.52183617057,-0.304756874659461,0.183907224886348,2.72743530339628,0.0986375675400429,0.628287395176132
"Fam83b",3.74173725744797,2.17471410843919,1.3114639670317,2.72707648308264,0.0986597345977312,0.628287395176132
"Lyst",319.970997898807,0.408357007809989,0.246777616130104,2.72651290729098,0.0986945619319592,0.628287395176132
"Isoc2b",109.370430264188,-0.428709702143961,0.259439297822619,2.72613024550314,0.0987182169571524,0.628287395176132
"Zwint",1404.41321386277,-0.29419104764249,0.178145738376642,2.72292551125464,0.0989165672504718,0.629267350207129
"Prr13",2810.12866779179,-0.315212484727988,0.190306867576672,2.72199681049329,0.0989741284849898,0.629351184716213
"Rab27a",110.255387615181,0.663376064743607,0.393781891217147,2.71924597049501,0.0991448412461635,0.630154123205109
"Pde10a",102.295679642321,-0.503406364167769,0.304794097016118,2.71669692614366,0.0993033178204087,0.630753803832021
"Lyz2",134.445279812528,-5.48443347426903,2.01080768522987,2.7149202431274,0.0994139394693339,0.630753803832021
"Il2rg",8.15990422128585,-2.93155017256545,1.5708362452016,2.71487909083508,0.0994165033289016,0.630753803832021
"Phlda2",13.3782988527275,1.21080923748653,0.727573699270464,2.71446443624405,0.0994423410615017,0.630753803832021
"Pcdhga5",105.703229560308,0.785740728064361,0.470642191619603,2.71415541770948,0.0994616012248518,0.630753803832021
"LOC100910996",102.008148716266,-0.696638054340506,0.414032722866704,2.71274878403742,0.0995493238010611,0.631027899641952
"Itgbl1",1564.09943925569,0.588893794544658,0.356304444542184,2.71037745654783,0.0996973993484647,0.631311888130872
"LOC103690031",198.425872560554,-0.547076191202924,0.327707820000799,2.71014455751018,0.0997119554977839,0.631311888130872
"Fancb",106.412209655298,-0.846248090954132,0.510705622683381,2.70989286320552,0.099727688957204,0.631311888130872
"Lamb3",55.2235932713457,1.04003797265759,0.628896533403554,2.7091519478173,0.099774019458363,0.631323335974827
"Arap3",8.01878232870543,1.6360703018723,0.984436454974691,2.70841087830209,0.0998203831094653,0.631334983270392
"Aldh18a1",1970.81501725673,0.396180838905307,0.239152691256427,2.70180890746661,0.100234463329149,0.633671283997916
"Plekhg1",81.3011903686033,-0.588130345627104,0.356605109326729,2.69810151306692,0.100467816058449,0.634671459403321
"LOC100360679",343.070822595691,-0.944949048619151,0.571277209034512,2.69787348568903,0.100482188036703,0.634671459403321
"LOC102554194",124.101897840463,0.648884576450491,0.393697356096876,2.69505149570224,0.100660236828088,0.635274138013731
"LOC100911660",172.422759003132,-0.783702110614117,0.471769631624267,2.69494114067096,0.100667206496252,0.635274138013731
"Sowahb",2.09945298174114,3.36519040765324,2.10452016621324,2.69374576629328,0.100742736289813,NA
"Uts2r",3.21989995424332,-4.04705696540571,2.05980788936842,2.69056545524103,0.100943986118954,0.636613602314967
"Nav3",98.6354633550455,-0.609146185542122,0.369249416507406,2.69016667511125,0.10096925187633,0.636613602314967
"Phospho1",97.5615250529557,-0.583926678982023,0.355636215103077,2.68698480706558,0.101171095199469,0.637602724412653
"Slc12a4",2066.60241345877,0.22957465047711,0.140020461062089,2.68560548872763,0.101258729908898,0.637625893064905
"Nfxl1",428.640443606685,0.46931245483642,0.285156290772165,2.68485971826215,0.101306146840228,0.637625893064905
"Lrrc3",125.674730227283,-0.569445978736193,0.34675464286767,2.68480430319133,0.101309671161864,0.637625893064905
"Trim34",143.531647016122,-0.992516825468459,0.577235638748253,2.68336853891272,0.101401030516219,0.637757196894078
"Mia3",2455.63870539052,0.317686972104678,0.193055322787684,2.68306298136761,0.101420485119615,0.637757196894078
"Tasp1",147.214519038238,0.45387823265549,0.276899465181904,2.68087317184785,0.101560027999582,0.638159842614563
"Dclre1a",396.172818129629,-0.29735467615007,0.181503744223124,2.68064586258166,0.101574525019821,0.638159842614563
"Cep68",1143.0532658389,-0.321302486527053,0.195554809623714,2.67852758655901,0.101709730373082,0.638726296142738
"Calhm2",1352.46604782615,0.291060587531607,0.177729683195572,2.67603061020699,0.101869360170696,0.639445563178603
"LOC100909856",278.158622109014,-0.419665508133008,0.256433851829719,2.67229453602895,0.102108716416937,0.640420918223013
"Fam91a1",1864.47460346202,0.225588671998237,0.137967861679532,2.67093359886599,0.102196059330124,0.640420918223013
"Ddit4l",20.7025598459637,-1.0286923262016,0.62891981726953,2.67000950276678,0.102255413017388,0.640420918223013
"Thbs4",985.12190648684,-1.03752937821235,0.587179039463472,2.66948035018281,0.102289416888397,0.640420918223013
"Cyp11b2",5.64144340750268,-4.28007213988773,2.44553936478696,2.6694663707835,0.102290315386171,0.640420918223013
"Unc13a",57.0368536518427,1.07886373170521,0.624984632536128,2.66938220820798,0.10229572494888,0.640420918223013
"Robo2",523.592564734453,0.757585614369379,0.454065941085895,2.66728489078247,0.1024306314714,0.640982504088462
"Aqp8",1.77148283443807,4.1139004241843,2.55813054815186,2.66523010930489,0.102562990705264,NA
"Mtss1",312.394226453762,0.659244937073662,0.390501236623535,2.66514786760749,0.102568292216553,0.641358345918701
"Prkch",47.4478120324528,-0.669491086939779,0.409051551455222,2.66494840213369,0.102581151519296,0.641358345918701
"Mmp2",14666.0361753934,-0.995244907037581,0.589263069081907,2.66340663958017,0.102680606652778,0.641458386081939
"Pdcd11",1640.26861198115,0.280389073704756,0.171467557041535,2.66329788705099,0.102687625980677,0.641458386081939
"Myo10",3243.40345789919,0.286614672682504,0.175526529238543,2.66136012624048,0.102812784959465,0.641572225537033
"Ntrk3",47.6834640255999,0.931968456981287,0.55946930848046,2.6610967754834,0.10282980753003,0.641572225537033
"Mcm5",1912.65624593994,-0.880916285313365,0.529775528573785,2.66091460518068,0.102841584530725,0.641572225537033
"Acat2",556.363985687028,0.506584050493417,0.308105966939624,2.66004827245,0.102897611673489,0.641639460655265
"Prp2l1",33.4131012976294,0.966634415914267,0.581900986536781,2.65536633697203,0.103200978663531,0.643043068242194
"Polg2",65.3118079876511,-0.552023979079543,0.338366123755196,2.65517494432049,0.103213400798254,0.643043068242194
"Nt5dc3",902.961767524074,0.446903256426009,0.273800911780717,2.65396296033171,0.103292101323999,0.643193065624084
"Bloc1s5",241.007302243742,-0.356024354339562,0.218395539534215,2.65340745938228,0.103328194886577,0.643193065624084
"Jade2",369.547101932185,-0.386191891800681,0.236139017030634,2.65046014196857,0.103519927333222,0.64407772598853
"Akr1cl",8.73628117912767,-3.19401406738623,1.84276270003072,2.64882391078319,0.103626537519128,0.64407772598853
"Pnrc1",683.696272818095,-0.600813026185022,0.362666659238245,2.64847763109954,0.103649115106008,0.64407772598853
"Plpp4",20.0867298354933,1.45624784069786,0.816874774758914,2.64786784352496,0.103688886616141,0.64407772598853
"Btg3",971.983866575969,0.321005948455687,0.19710627442259,2.64753137442933,0.103710838926152,0.64407772598853
