"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Atp1b1",529.680178237573,0.753897748959867,1.10748490872009,0.337260271363192,0.561414930350401,0.876834701142913
"Aldh1l1",40.9092222272905,0.325084777753317,0.544510807607084,0.33682110932704,0.561669910435118,0.876889698787234
"Slc9b1",17.3728330189487,-0.319757951923157,0.549509800594847,0.336756220137943,0.56170760432444,0.876889698787234
"Mybpc2",6.65447119882282,0.813692133098655,1.39787658354979,0.336640765855904,0.561774683293254,0.876889698787234
"Gmeb2",152.298207818562,-0.176733521875973,0.30451460019966,0.336307707814349,0.561968276291531,0.876889698787234
"Pafah2",292.817884454736,0.12299841930539,0.211657940454663,0.33626768701108,0.561991547365781,0.876889698787234
"Foxn3",1058.55872655508,-0.149809902609553,0.25818944146107,0.336176428914783,0.562044618537803,0.876889698787234
"Kcnj12",10.6612909268266,-0.489961602192366,0.827728078634809,0.33609308792316,0.562093093924619,0.876889698787234
"Tmbim1",1492.87165248194,-0.090198257038121,0.155510872237138,0.335524442479993,0.562424061705041,0.876889698787234
"Snap23",563.728257363315,0.0904765843117304,0.156176209513855,0.335481164065868,0.562449266305633,0.876889698787234
"Nectin1",1699.47729957101,0.1833938262384,0.31268845820749,0.335446438031596,0.562469491717996,0.876889698787234
"LOC100909505",741.721404068136,-0.112841407289736,0.194600055121871,0.335427811461258,0.562480340928932,0.876889698787234
"RGD1563222",2.98716404371175,0.723366622214077,1.2407125477575,0.33540970083877,0.562490890007193,0.876889698787234
"Txndc9",978.580215462734,-0.0703123524268865,0.121386903129781,0.335239308365502,0.562590158868504,0.876889698787234
"Nras",2407.38252576577,0.0823255714268699,0.141914539546853,0.335216255223045,0.562603591973531,0.876889698787234
"Tamm41",231.831526355153,-0.142097102164363,0.244755738230669,0.335160173975751,0.562636273186295,0.876889698787234
"Pih1d1",253.015008459099,0.136408028122206,0.234873943706622,0.335110109620544,0.562665451153853,0.876889698787234
"Pla2g15",415.08021274191,0.118537161560921,0.204574822104371,0.335091491193296,0.56267630288714,0.876889698787234
"Ywhag",8113.47446995177,0.096712705600872,0.166784790216567,0.335065857865658,0.562691243907254,0.876889698787234
"Scamp5",177.360228141009,0.142044670523475,0.24540988041122,0.335047405031411,0.562702000071235,0.876889698787234
"Nek9",3098.01467528861,0.0877437606740419,0.15158146432016,0.334940892098416,0.562764094229703,0.876889698787234
"Akap7",55.361546723927,-0.244517706179591,0.417281246799372,0.334919332029713,0.562776664770423,0.876889698787234
"Ndufb3",485.785972977706,-0.0956253636801778,0.165172941436178,0.334853337694767,0.562815145949126,0.876889698787234
"Mavs",646.002305787003,0.0862537042428989,0.149083100611348,0.334426461225988,0.563064179188345,0.877181001374435
"Pfdn6",558.982745870067,-0.104252098614437,0.180270746070659,0.334274630652885,0.563152805971005,0.877197197215724
"S100a1",108.318894319247,0.199977255041471,0.345636007923158,0.334196008562294,0.563198709936707,0.877197197215724
"Grin2c",1.21715705522858,2.38753913044858,3.22362266795502,0.334066551045005,0.563274310162001,NA
"Josd1",854.527735514185,0.0862855535915039,0.149278438087062,0.333977748358109,0.56332618019829,0.87729905286418
"Ei24",1397.33834426459,0.0702967966496931,0.121675730997181,0.333708522721381,0.56348349230551,0.877447355305617
"Nr1h2",1255.23907372126,-0.127246954817859,0.219392722627185,0.333493335856389,0.563609289711017,0.877532355604549
"Fbxo8",297.863767264464,-0.120037961996626,0.207365465971431,0.333402753049768,0.563662260254588,0.877532355604549
"C1H9orf66",2.00458602147068,-0.862661830984638,1.47214279503979,0.333270603602603,0.563739555134618,NA
"Gng11",6.77551305078158,1.71588029891422,3.07473421097242,0.33306516928506,0.563859755285216,0.877743134865729
"Chac2",136.869460041403,-0.196788542940735,0.337807595940996,0.332783057711453,0.564024900046975,0.87787740378214
"Med8",44.9975012310468,0.205648618113515,0.356302156602029,0.332705632554458,0.564070240129174,0.87787740378214
